[00:00:00] 大家好,我是小骏
[01:45:12] 原来要写文章
[01:45:13] AI帮你写文章
[01:45:14] 原来要翻译
[01:45:15] AI帮你翻译
[01:45:16] 原来要画图
[01:45:17] AI帮你画图
[01:45:18] 所以这一部分
[01:45:18] 已经带上了巨大的价值
[01:45:20] 但是如果我们把这个
[01:45:21] 规律机器手权推的话
[01:45:22] 当AI或者agent
[01:45:25] 变得渗透率很高
[01:45:26] 变得很成熟的时候
[01:45:28] 就是你有agent
[01:45:28] 我也有agent
[01:45:29] 每个商家都有agent
[01:45:30] 每个产品服务都有agent
[01:45:32] 比如说这里面
[01:45:33] 他们之间怎么协作
[01:45:34] 怎么样高效的去
[01:45:36] 让我的agent
[01:45:36] 变得更有价值
[01:45:37] 比如说当每个人
[01:45:39] 都有自己的分身的时候
[01:45:40] 那我们的沟通
[01:45:41] 是不是会发生很不正
[01:45:42] 可能以后就不是
[01:45:43] 我来接受你的采访
[01:45:44] 可能是我的分身
[01:45:45] 来接受你的分身的采访
[01:45:46] 那这样同时
[01:45:47] 我可以针对很多话题
[01:45:48] 我可以有很个性化的内容
[01:45:50] 如果当大量的工作
[01:45:52] 都是由AI来进行
[01:45:53] 和AI完成的时候
[01:45:54] 那比如说
[01:45:55] 组织会发生什么样的变化
[01:45:56] 以怎么样这样的变化发生
[01:45:58] 包括过去大量的商业模式
[01:46:01] 都建立在广告上面
[01:46:02] 现在很多人
[01:46:03] 也在看这个问题了
[01:46:03] 就是如果广告
[01:46:05] 都不是人看了
[01:46:05] 是AI看了
[01:46:06] 广告还存不存在
[01:46:07] 那是不是广告
[01:46:08] 就得发生本质的变化
[01:46:09] 以商业模式
[01:46:10] 就会发生很多本质的变化
[01:46:11] 随便再举个例子
[01:46:12] 比如说
[01:46:13] 现在是AI帮人
[01:46:15] 去生成Excel
[01:46:15] 对吧
[01:46:16] 但如果以后
[01:46:17] 因为Excel是一个
[01:46:18] 让人与人通信的工具
[01:46:19] 说我做Excel给你看
[01:46:21] 你能get到我要说什么
[01:46:22] 但以后如果AI跟AI
[01:46:23] 之间通信
[01:46:24] 可能都不是通过Excel进行的
[01:46:26] 它可能直接就是API
[01:46:27] 把这个数据传给你了
[01:46:28] 它不需要把它组织成
[01:46:29] 一个表格的形式
[01:46:31] 那这个时候
[01:46:31] 是不是微软以前的
[01:46:32] 这种护身盒
[01:46:33] 就受到很大的打击
[01:46:34] 其实美国现在SaaS
[01:46:35] 出现的这些变化也是
[01:46:36] 因为原来是说
[01:46:38] 现在叫做
[01:46:39] AI用人类的软件
[01:46:41] Computer Use
[01:46:41] 是基于你有这个软件
[01:46:43] 我要人去用
[01:46:44] 但以后可能就
[01:46:44] 不需要这个软件了
[01:46:45] 我直接跟你的底层数据库
[01:46:47] 进行通讯
[01:46:48] 那你的这个界面
[01:46:49] 就变得没有用了
[01:46:50] 所以我觉得这里面
[01:46:51] 很多都是属于
[01:46:52] AI的渗透率
[01:46:53] 到达一定的程度
[01:46:54] AI的能力
[01:46:54] 到达一定的程度之后
[01:46:56] 出现的新机会
[01:46:57] 在这个里面
[01:46:58] 可做的事情非常多
[01:46:59] 且大概率是创业公司做的
[01:47:01] 今天还处于
[01:47:02] 你说的第一个阶段
[01:47:02] 我觉得今天已经
[01:47:04] 第一个阶段
[01:47:04] 肯定是很多人来做
[01:47:05] 就AI干人类
[01:47:06] 本来要干的事情
[01:47:07] 但我认为
[01:47:08] 已经逐渐开始出现一些
[01:47:09] 当你有AI
[01:47:10] 我有AI的时候出息
[01:47:11] 比如我投的那个Slug
[01:47:12] 它其实就是一个
[01:47:14] 比如我们三个人合作
[01:47:15] 但我们三个人
[01:47:16] 可能有五个agent
[01:47:17] 然后我们八个人家agent
[01:47:19] 在一个渠道里面去合作
[01:47:20] 你能够给我的agent下命令
[01:47:22] 比如说你把这个文件看一下
[01:47:24] 然后给我一个反馈
[01:47:25] 其实就跟我们在
[01:47:26] 日常工作中很像
[01:47:27] 但这都是非常雏形的一些尝试
[01:47:29] 包括我开始说的
[01:47:30] agent与agent之间的marketplace
[01:47:32] 你有agent的
[01:47:32] 我有agent的
[01:47:33] 然后我们的agent
[01:47:34] 能不能够各取所长
[01:47:35] 做一些获得价值的交易
[01:47:37] 这个其实
[01:47:38] 我觉得都是很有意思的尝试
[01:47:39] 只是现在还非常早
[01:47:40] 包括那个被Meta
[01:47:41] 收购的一个Mountbook
[01:47:43] 它里面是说
[01:47:44] 每个人的agent去发帖
[01:47:45] 当然那个还有点
[01:47:46] cosplay的感觉
[01:47:47] 其实就是cosplay
[01:47:48] 因为发什么是
[01:47:49] 它的主人去指定的
[01:47:50] 但如果你的agent能够
[01:47:52] 跑一个
[01:47:53] 假设是一个月的
[01:47:54] 一个long time horizon的task
[01:47:55] 那它中间去发帖
[01:47:56] 去做点什么事情
[01:47:58] 其实好像也很正常
[01:47:59] 就好像有外国人
[01:48:00] 经常去的酒吧一样
[01:48:01] 硅谷今年VC投资
[01:48:04] 最火的主题是New Labs
[01:48:06] 你觉得中国的主题是什么
[01:48:07] New Labs确实很火
[01:48:09] 因为好像那个滴滴
[01:48:10] 最近做了统计
[01:48:11] 有60多家New Labs
[01:48:12] 我觉得这也是反映
[01:48:14] 他们几个观察
[01:48:15] 第一个就是说
[01:48:16] 他们觉得现有的
[01:48:18] 几家头目模型公司
[01:48:19] 确实已经很大了
[01:48:20] 所以
[01:48:20] 所以
[01:48:20] 如果你要再去创新的话
[01:48:22] 就需要有一个更加自由
[01:48:24] 同时有资金很充沛的
[01:48:25] 科研型组织
[01:48:26] 但其实我会说
[01:48:27] 硅谷并不是说
[01:48:28] 大家都只在投New Labs
[01:48:30] 因为主要投New Labs的
[01:48:31] 是一类VC
[01:48:32] 有另外一类VC
[01:48:33] 比如Benchmark
[01:48:34] 他也会觉得
[01:48:35] 这个东西太贵了
[01:48:36] 他就不想投这种
[01:48:37] research driven
[01:48:38] 然后又没有明确的
[01:48:40] 方向的公司
[01:48:40] 他会愿意更加投一个
[01:48:42] 产品性的公司
[01:48:42] 其实你看YC的Demo Day
[01:48:44] 70%还是各种vertical的SaaS
[01:48:47] 其实我觉得
[01:48:48] 这有点像习惯动力
[01:48:49] 因为硅谷就是
[01:48:50] 很喜欢垂直的SaaS
[01:48:51] 所以很多人就是用
[01:48:53] AI在做垂直的SaaS
[01:48:54] 只是原来是人据编码
[01:48:55] 现在加上AI
[01:48:56] 加一些agent
[01:48:57] 应用层面
[01:48:58] 硅谷就是各种vertical SaaS
[01:48:59] 然后偏科研层面
[01:49:01] 确实有很多New Labs
[01:49:02] New Labs里面
[01:49:03] 做AI research的
[01:49:04] 做AI for science的
[01:49:05] 做机器人的
[01:49:06] 这种都有
[01:49:06] 中国我觉得
[01:49:08] 虽然硬的方面会火很多
[01:49:09] 今年我们过去看到
[01:49:11] 这12个月
[01:49:12] 机器人一直都很火
[01:49:13] 当然现在从
[01:49:14] 原来做人形的硬件
[01:49:15] 变成开始做机器人脑
[01:49:17] 就是各个世界模型
[01:49:18] 反正世界模型
[01:49:19] 大家对这个
[01:49:20] 其实有很多不同的定义
[01:49:21] 但是反正教这些世界模型的很多
[01:49:24] 比如说做AI硬件
[01:49:25] 或者不然是可穿戴的
[01:49:27] 还是说桌虫
[01:49:28] 还是说各种
[01:49:29] 有很多
[01:49:30] 然后AI应用其实也有不少
[01:49:31] 一方面是我觉得做这种
[01:49:33] 生产力相关的
[01:49:34] 另外一方面是我刚才总结说
[01:49:35] AIQ time的
[01:49:36] 想做下一个字节的
[01:49:37] 我觉得这个也有不少
[01:49:39] 当然还有很多硬科技
[01:49:40] 量子计算
[01:49:41] 可温和鱼面
[01:49:42] 最近也都很火
[01:49:44] 整体来讲
[01:49:44] 我觉得我们是比较偏硬的
[01:49:46] 就一方面因为硬科技在整个
[01:49:48] 比如资本市场上
[01:49:49] 其实还是有一些正反馈
[01:49:50] 包括从上市
[01:49:51] 得到的结果来看
[01:49:52] 另外一方面就是
[01:49:53] 还是很多人想找下一个字节
[01:49:55] 这是也是我的一个感受
[01:49:56] 大家对字节有执念
[01:49:58] 字节是上市的最成功的公司
[01:50:00] 为什么不找SpaceX
[01:50:02] 最近我好像
[01:50:05] 昨天就看到有两个
[01:50:06] 00后手戳火箭的
[01:50:07] 其实火箭挺多的
[01:50:09] 应该商业发射公司也有不少
[01:50:11] 但可能中国商业发射
[01:50:13] 会更加是一个
[01:50:13] 跟政府需要更多
[01:50:15] 紧密合作的领域
[01:50:15] 当然火箭公司也有10家
[01:50:18] 其中头部玩家
[01:50:19] 应该也有一个
[01:50:19] 五六家
[01:50:20] 你不是前段时间
[01:50:22] 你在硅谷学习了一段时间吗
[01:50:24] 你有什么可以跟大家分享的
[01:50:26] 前沿的一些方向
[01:50:28] 我觉得最大的两个感受
[01:50:30] 就是三个感受吧
[01:50:32] 一个就是说
[01:50:33] Coding带来了这样一个大的变化
[01:50:35] 大家都在拼命的去使用Coding
[01:50:38] 不管有没有用
[01:50:40] 我先用上
[01:50:40] 然后开始大跃进式的烧Token
[01:50:42] 对吧
[01:50:42] Meta一个Leaderboard
[01:50:43] 大家就比谁烧的多
[01:50:45] 这边肯定有很多是浪费的
[01:50:46] 但肯定也有很多创新
[01:50:48] 会被寻找出来
[01:50:49] 这个带来的其实就是一个很大的
[01:50:51] 就是有些人很兴奋
[01:50:53] 觉得一件马上会实现
[01:50:54] 很多人就很恐惧
[01:50:55] 觉得自己要失业
[01:50:57] 所以硅谷很多人
[01:50:57] 就想去投完烧毕了老股
[01:50:59] 因为你这样要把我的工作消灭了
[01:51:01] 那我不如成为你的股东
[01:51:02] 说我要上车对吧
[01:51:03] 可能跟韩国人都想去
[01:51:05] 赛兴海力士打工
[01:51:06] 这就是逼怕的悲哀
[01:51:08] 这个其实可能是一个
[01:51:09] 确实大家在硅谷
[01:51:11] 因为看到了潜在的这个失业
[01:51:13] 大家的替代
[01:51:14] 非常大的一个影响
[01:51:15] 然后我觉得世界模型
[01:51:17] 确实是一个在中美
[01:51:18] 过去的6到12月
[01:51:19] 非常热的一个概念
[01:51:20] 我觉得在中国
[01:51:22] 其实很多时候
[01:51:23] 大家会发现
[01:51:24] 我有很多硬件
[01:51:25] 但这个硬件它得有用
[01:51:26] 所以它得能够去做操控
[01:51:28] 能够去帮人真正去做事情
[01:51:31] 否则我不能买在家里摆着
[01:51:32] 这个是一个实用主义的角度
[01:51:35] 从模型的角度来讲
[01:51:36] 确实在过去
[01:51:37] 可能像以Ego Scale
[01:51:39] 为代表的这种
[01:51:40] 通过大规模的Ego Sentry
[01:51:42] 就是看人手
[01:51:43] 怎么在做事情的视频
[01:51:44] 进行的训练的模型
[01:51:45] 以及像Journalist
[01:51:47] 做的这种大规模用污秘
[01:51:48] 就是人
[01:51:49] 带着一个家长
[01:51:50] 去进行操作的数据
[01:51:52] 进行训练的模型
[01:51:53] 几条不同的路线
[01:51:55] 在机器人上
[01:51:56] 陆续都出现了一个
[01:51:57] 好像说机器人
[01:51:58] 在做一些任务的稳定性
[01:52:00] 以及在做一些
[01:52:01] 之前没见过任务的
[01:52:02] 泛化能力上
[01:52:03] 出现一些端倪
[01:52:04] 所以我觉得在硅谷
[01:52:05] 大家是特别想把
[01:52:06] 语言模型的这个范式
[01:52:08] 给平移到机器人的模型上
[01:52:10] 就是通过收集大量的数据
[01:52:12] 符合某种Scalding Law
[01:52:14] 进行训练
[01:52:15] 从而让机器人的模型
[01:52:16] 也具备Zero Short的泛化能力
[01:52:18] 就有个事情
[01:52:19] 没见过
[01:52:19] 或者Full Short
[01:52:20] 我看人类示范一次
[01:52:21] 我就学会了
[01:52:22] 以及说提高它的稳定性
[01:52:24] 所以我今天凡
[01:52:24] 最近做了一个演讲
[01:52:25] 他也是把这个
[01:52:26] 机器人的这个过程
[01:52:27] 用为Pre-training
[01:52:28] Fine Tuning和IL三步
[01:52:30] 跟语言模型对应
[01:52:31] 如果你是
[01:52:32] 以模型为出发点的话
[01:52:34] 你会很想
[01:52:34] 把这个对应给建立起来
[01:52:36] 所以这个世界模型
[01:52:37] 其实是一个很热的
[01:52:38] 很大的词
[01:52:39] 但是确实世界模型
[01:52:41] 现在也处在一个
[01:52:41] 概念纷争中
[01:52:42] 就是到底什么是世界模型
[01:52:44] 大家也不知道
[01:52:44] 可能大家普遍都认为说
[01:52:46] 不管是用什么方式
[01:52:48] 但它的目标是
[01:52:48] 我要像语言模型
[01:52:50] 是预测下一个Token一样
[01:52:51] 世界模型是预测
[01:52:52] 下一个世界的状态
[01:52:53] 一个State
[01:52:54] 但这边用什么路线去走
[01:52:56] 收集什么样的数据
[01:52:57] 或者Skill什么样的数据
[01:52:58] 这里面有很多的分歧
[01:53:00] 但是我觉得这个
[01:53:01] 也是大家投入
[01:53:02] 非常多精力在做的事情
[01:53:03] 所以第二个
[01:53:05] 就是第一个是Coding
[01:53:05] 第二个是世界模型
[01:53:07] 然后第三个
[01:53:08] 我觉得就是Auto Research
[01:53:09] 因为大家会发现
[01:53:10] 大家想实现的
[01:53:11] 还是个比较Recursive
[01:53:13] 就是AI能够自我迭代
[01:53:15] 自我提高
[01:53:15] AI提升AI的过程
[01:53:17] 不管是在科学研究上
[01:53:18] 还是在
[01:53:18] AI研究上
[01:53:19] 其实都有这样的公司
[01:53:21] 在做这样的事情
[01:53:21] 今年铁面洞的Recursive
[01:53:23] 其实也官宣
[01:53:24] 他们好像也是在做
[01:53:25] 自我改进的AI
[01:53:27] 这个也是一个
[01:53:28] 明显未来很重要的方向
[01:53:30] 当然我在中国
[01:53:31] 好像也有一些
[01:53:31] 在考虑做这方向的
[01:53:33] 科研性质的公司
[01:53:34] 大概这三个是
[01:53:35] 我觉得硅谷
[01:53:36] 这过去六个月
[01:53:37] 变得非常火的领域
[01:53:39] 和中国有什么不同
[01:53:40] 确实我好像讲
[01:53:42] 这三个都偏基础研究一些
[01:53:43] 在硅谷的话
[01:53:44] 做一个Horizontal的
[01:53:46] 就是水平的通用应用
[01:53:47] 是很少的
[01:53:48] 我会加快
[01:53:48] 好像Manus
[01:53:49] 没有什么竞品
[01:53:50] 当然可能
[01:53:51] 当然是Cloud Code和Codex
[01:53:52] 但实际上你会发现
[01:53:53] Property也有很多人用
[01:53:55] Property的AR
[01:53:55] 也到了四点几亿美金
[01:53:57] 然后Devon
[01:53:58] 其实也有四点几亿美金
[01:53:59] 然后OpenCore
[01:54:01] 这些铁研也很多人用
[01:54:02] 所以我是感觉到
[01:54:03] 硅谷其实还是
[01:54:04] 非常focus在模型和vertical上
[01:54:06] 其实Horizontal
[01:54:07] 我认为还是有很多的机会
[01:54:09] 你个人在中国的投资
[01:54:10] 会更偏应用吗
[01:54:11] 我模型就投了Kimi
[01:54:13] 然后其他的
[01:54:15] 可以多说都是应用公司
[01:54:16] 世界模型算模型还是应用
[01:54:18] 世界模型算模型
[01:54:18] 对 又新投了两架模型
[01:54:20] 对
[01:54:20] 三架模型
[01:54:22] 从要训练模型的角度上
[01:54:24] 是的吧
[01:54:24] OK
[01:54:24] 对 你可以这么理解
[01:54:26] 世界模型算机模吗
[01:54:28] 算机器人的技术模型
[01:54:29] 解决机器人问题的技术模型
[01:54:31] 你笑一下
[01:54:31] 是因为这样固执会更高吗
[01:54:33] 我是觉得世界模型
[01:54:34] 这个词太模糊了
[01:54:36] 因为它是等于是
[01:54:37] 用一个hype的词来总结
[01:54:39] 但是也许因为交流的方便
[01:54:41] 对吧
[01:54:41] 那可能大家说
[01:54:42] 这是个世界模型
[01:54:42] 但每个世界模型公司
[01:54:44] 它可能很多时候
[01:54:45] 它讲的这个做法
[01:54:46] 会很不一样
[01:54:47] 嗯
[01:54:48] 比如说
[01:54:48] 那谢赛宁
[01:54:49] 他肯定就认为
[01:54:50] 这些世界模型公司
[01:54:51] 都不是世界模型
[01:54:52] 对吧
[01:54:52] 但比如说VLA
[01:54:53] 是不是一种世界模型
[01:54:54] 你也可以认为
[01:54:55] 它也是一种世界模型
[01:54:56] 但赛宁可能就觉得
[01:54:57] 你这里面有这么多language
[01:54:58] 这个就不行了
[01:54:59] 赛宁好像也觉得
[01:55:00] 这个video generation
[01:55:01] is not a world model
[01:55:02] 但现在有人
[01:55:03] 不这么认为
[01:55:04] 所以我觉得这里面
[01:55:05] 还是个开放问题
[01:55:06] 并没有收敛的
[01:55:07] 嗯
[01:55:07] 国内的硬件机会
[01:55:09] 会很大吗
[01:55:10] 有什么ANAT
[01:55:11] 的硬件产品
[01:55:12] 是你觉得不错的
[01:55:13] 嗯
[01:55:14] 你说的是比如说
[01:55:15] 各种可传带的录音的
[01:55:17] 这种
[01:55:17] 不是说机器人的那种
[01:55:19] 是吧
[01:55:19] 嗯
[01:55:20] 消费电子吧
[01:55:21] 嗯
[01:55:21] 消费电子
[01:55:22] 我其实是有个暴露
[01:55:23] 我认为现在很多
[01:55:24] 消费电子公司
[01:55:25] 会重蹈
[01:55:27] 当时新消费
[01:55:28] 那一波的覆辙
[01:55:29] 新消费
[01:55:30] 如果大家还记得的话
[01:55:30] 20年那会儿
[01:55:31] 特别火
[01:55:32] 那会儿就是
[01:55:33] 什么品类都被做一遍
[01:55:34] 从这个护肤品
[01:55:36] 到洗面奶
[01:55:36] 到牙膏
[01:55:37] 到everything吧
[01:55:38] 妈面
[01:55:39] 各种
[01:55:39] 但是
[01:55:40] 但后来就很多人就发现
[01:55:41] 不是你把一个
[01:55:42] 传统的品类
[01:55:43] 做一些小创新
[01:55:45] 然后在互联网上
[01:55:46] 找直播
[01:55:47] 找李佳琪去带货
[01:55:48] 它就变成了一个
[01:55:49] 完全不同的新品类的
[01:55:50] 我觉得现在
[01:55:51] 有很多的AI硬件
[01:55:52] 其实它没有解决一些
[01:55:53] 很fundamental的问题
[01:55:55] 它很多时候
[01:55:55] 比如说可能给硬件
[01:55:56] 加了个challabot
[01:55:57] 或者加了一些
[01:55:58] AI感知的能力
[01:55:59] 交流的能力
[01:56:00] 但是有没有创造出
[01:56:02] 一个新的需求品类
[01:56:03] 我是觉得
[01:56:04] 有一点担忧
[01:56:06] 并且呢
[01:56:07] 整体来讲
[01:56:08] 做硬件是比
[01:56:09] 做软件更难的
[01:56:10] 因为硬件有供应链
[01:56:11] 要开模
[01:56:11] 要设计
[01:56:12] 迭代更慢
[01:56:13] 需要更多的资金占用
[01:56:15] 销售起来也更麻烦
[01:56:17] 所以硬件其实是
[01:56:18] 比软件难度
[01:56:19] 肯定是要更大的
[01:56:19] 其实现在也有很多人
[01:56:20] 在讨论
[01:56:21] 比如说A型的
[01:56:22] 是不是要有一个
[01:56:22] 专门的载体
[01:56:23] 还有人卖
[01:56:24] 叫什么龙虾机
[01:56:25] 专门养龙虾的机器
[01:56:27] 但实际上
[01:56:28] 我觉得看来看去
[01:56:29] 为什么大家
[01:56:30] 就还是买了个Mac mini
[01:56:31] 或者还是有个手机
[01:56:32] 其实现有的电脑和手机
[01:56:34] 在尺寸 性能 耗电 散热
[01:56:37] 等这些方面
[01:56:38] 都是做得挺均衡的
[01:56:40] 所以我会反而觉得
[01:56:42] 在一个比较长的时间里面
[01:56:43] A型的好的载体
[01:56:44] 其实还是手机和云端
[01:56:46] 就是因为现在也有很多
[01:56:48] 可能几十个各种可穿戴
[01:56:50] 然后录音
[01:56:50] 然后比如说
[01:56:51] 给你更多的context
[01:56:52] 或者这些应用
[01:56:53] 我觉得在这个里面
[01:56:55] 所谓做可穿戴的
[01:56:56] 其实都会面临问题
[01:56:57] 就是说你要把一个东西
[01:56:58] 穿戴起来
[01:56:58] 真的是一个很大的一个
[01:57:00] 就是你要很坚持的习惯
[01:57:03] 尤其是你别在衣服上
[01:57:04] 什么时候
[01:57:04] 你今天换件衣服
[01:57:05] 你要把它又要别上去
[01:57:06] 这个里面
[01:57:07] 它得给你解决很大的需求
[01:57:09] 提供很大的价值
[01:57:10] 我觉得目前
[01:57:11] 如果只是说
[01:57:12] 你有一些录音
[01:57:13] 然后告诉你
[01:57:14] 比如说今天有什么to do
[01:57:15] 什么的
[01:57:15] 我觉得这个
[01:57:16] 其实是一个
[01:57:16] 很多时候我说的不客气
[01:57:18] 是个VC想象出来的需求
[01:57:20] 因为VC觉得自己很忙
[01:57:21] 然后我也要
[01:57:22] 今天有十个to do
[01:57:23] 提醒我要做什么
[01:57:24] 但对于绝对普通人来讲
[01:57:26] 你把你每天的拍下来
[01:57:27] 录下来
[01:57:28] 但真量价值
[01:57:29] 相对于它的麻烦来讲
[01:57:30] 我觉得是很有限的
[01:57:32] 所以我对这个领域
[01:57:33] 我是持一些
[01:57:34] 比较谨慎的看法
[01:57:36] 尤其是可穿戴的这种印象
[01:57:37] 都没有投吗
[01:57:38] 我们可以说基本没有投
[01:57:41] OK
[01:57:41] Luki这种是
[01:57:43] 反正我们都没有投
[01:57:44] 并不止在某家公司
[01:57:45] 只是我觉得确实
[01:57:46] 我觉得确实
[01:57:46] 我们没有看到
[01:57:48] 当然我们是投人的角度
[01:57:49] 就是想从事的角度评论
[01:57:51] 我觉得这个事不好做
[01:57:52] 但相反比如说
[01:57:53] 我在Aura
[01:57:53] 还有这个Whoop
[01:57:54] 他们其实跟AI
[01:57:55] 当然你可以说有点一样
[01:57:57] 对吧
[01:57:57] 但是它其实不是要AI硬件
[01:57:59] 它反而是要叫健康硬件
[01:58:00] 我就觉得还是要真有用
[01:58:02] 而不是因为我用了AI
[01:58:03] 我就应该值很多钱
[01:58:04] 那机器人呢
[01:58:07] 你们投了多少
[01:58:07] 机器人
[01:58:08] 我们投了机器人的主建公司
[01:58:10] 像5G的零销手
[01:58:12] 和方舟机械币
[01:58:13] 两家世界模型的公司
[01:58:15] 然后在之前
[01:58:16] 我们投了飞机
[01:58:17] 然后它分下来的冲测
[01:58:18] 但我们确实没有投
[01:58:19] 这一波的人形机器人
[01:58:20] 但我觉得人形机器人
[01:58:21] 目前就人形
[01:58:23] 肯定现在还是处在一个
[01:58:24] 非常非常早期
[01:58:25] 就是科研为主
[01:58:26] 然后不管它讲的故事是什么
[01:58:29] 它的有用呢
[01:58:30] 我认为都得靠manipulation
[01:58:33] 也就是说能够去操作来实现
[01:58:36] 所以我觉得确实世界模型
[01:58:37] 不管是谁做出来
[01:58:38] 或者怎么做
[01:58:39] 但是它实现的这个终局
[01:58:40] 就是机器人能够去操控
[01:58:42] 这些东西
[01:58:43] 它是很需要的
[01:58:44] 但人形机器人呢
[01:58:45] 我觉得肯定
[01:58:46] 它现在是在一个
[01:58:47] 资本很兴奋的阶段
[01:58:48] 所以它估值
[01:58:49] 对于大的销售
[01:58:50] 这个来讲都是比较高的
[01:58:52] 这个我也不知道
[01:58:53] 是不是能持续这么高
[01:58:54] 但我觉得至少
[01:58:56] 我们目前看到
[01:58:57] 人形机器人到底有没有用
[01:58:58] 我觉得还是在一个
[01:59:00] 发展的过程中
[01:59:01] 就我觉得人形机器人
[01:59:02] 以完全的可能会很有用
[01:59:03] 但是它前提
[01:59:04] 它需要有好的手
[01:59:05] 所以我们投了手
[01:59:06] 它可能要好的臂
[01:59:07] 或者好的其他机械结构
[01:59:09] 它同时还要有更好的模型
[01:59:11] 所以我们也投了模型
[01:59:12] 我们肯定也错过了
[01:59:13] 很多机会
[01:59:14] 但我觉得我们也在
[01:59:16] 观察吧
[01:59:17] 去年Pass最多的项目
[01:59:18] 是什么项目
[01:59:19] 我觉得是跟风的项目
[01:59:21] 因为大家都比较formal
[01:59:23] 又有很多的信息流转
[01:59:25] 变得很便捷
[01:59:26] 所以确实很快
[01:59:28] 比如说VC关注了领域
[01:59:29] 或者他喜好的领域
[01:59:31] 它就变得很共识
[01:59:32] 所以我们就会看见
[01:59:34] 比如说很多做各种
[01:59:35] 当然说可传达录音的
[01:59:37] 对吧
[01:59:37] 因为每个人都会讲
[01:59:38] 因为agent需要很多context
[01:59:39] 所以我做录音
[01:59:40] 把你的context都录下来
[01:59:42] 之后也有很多人
[01:59:43] 比如做各种领域的malice
[01:59:44] 我是觉得
[01:59:45] 我们希望投的是出题家
[01:59:47] 就我们希望
[01:59:48] 他是提出了一个
[01:59:49] 不一样的看法
[01:59:50] 他做个不一样的东西
[01:59:51] 哪怕这个东西
[01:59:52] 听上去很奇葩
[01:59:53] 而不是说
[01:59:54] 这个东西已经是一个赛道了
[01:59:56] 比如说叫可传达录音赛道
[01:59:58] 比如plod其实很厉害
[01:59:59] 因为他定义了一个产品形态
[02:00:00] 但后来也发现
[02:00:01] 也有很多人做各种plod
[02:00:02] 长成各种形状
[02:00:03] 贴在手机后面
[02:00:04] 或者天哪
[02:00:04] 我觉得那样的话
[02:00:05] 就变成了一个跟风
[02:00:06] 这个就有点跟风了
[02:00:07] 所以对这个事
[02:00:09] 我们可能pass的
[02:00:10] 比较多的就是一种原因
[02:00:12] 就是说我们看到
[02:00:14] 他真的是因为
[02:00:14] 遮蔽到火了
[02:00:15] 然后有VC谈这个
[02:00:17] 有博客讲这个
[02:00:18] 所以他做一个
[02:00:19] 只是better的一个产品
[02:00:21] 所以博客现在在投资里面
[02:00:23] 能影响判断吗
[02:00:24] 我觉得肯定是一个
[02:00:26] 信息传播非常好的渠道
[02:00:28] 小俊的博客听的人这么多
[02:00:30] 我觉得大家就越来越快的
[02:00:33] 同步到前沿的认知
[02:00:35] 你会听完吗
[02:00:36] 我其实不听博客
[02:00:38] 你都是转
[02:00:39] 我都是读的
[02:00:40] 用一些app转成文字
[02:00:41] 对
[02:00:42] 你是觉得这样更高效
[02:00:44] 对
[02:00:44] 有些特别好的
[02:00:45] 比如说你跟赛琳聊的那些
[02:00:46] 我就是听完的
[02:00:47] 你听了七个小时
[02:00:48] 我怎么不信呢
[02:00:49] 我陆陆续续听的
[02:00:51] 因为我是一个喜欢阅读
[02:00:52] 比听更
[02:00:53] 这些我也不开车
[02:00:55] 我也不做饭
[02:00:56] 一些常见的那种
[02:00:57] 手腾不出来的场景
[02:00:58] 我也没有
[02:00:59] 现在我自己写了一个
[02:01:00] AI的小应用
[02:01:01] 所以我关注的这些博客
[02:01:03] 他会每天检查一遍
[02:01:05] 有没有新的transcript
[02:01:06] 然后他会自动的拉下来
[02:01:08] 放到我的notion里面
[02:01:09] 所以我每天去notion看看
[02:01:10] 我的AI有没有
[02:01:11] 给我弄来新的博客的文字稿
[02:01:13] 你看这个文字稿好长
[02:01:14] 对 很长
[02:01:16] 你能读完
[02:01:16] 肯定比我听的时间短
[02:01:18] 我会读完
[02:01:19] 比如说你两个小时的博客
[02:01:20] 我肯定不用两个小时读
[02:01:22] 不愧是一年能读一百本中心的人
[02:01:25] 这个应该是这样的
[02:01:26] 比如说你那七个小时的博客
[02:01:28] 我读完应该不用七个小时
[02:01:29] 过去半年
[02:01:31] 你自己有什么变化吗
[02:01:32] AI发展这么快
[02:01:33] 到底对投资人的改变是什么
[02:01:35] 首先我确实也是用
[02:01:38] agentive coding
[02:01:39] 做了很多我自己用的小工具
[02:01:41] 我是一个以前不会写代码的人
[02:01:43] 然后我去年年中的时候
[02:01:44] 我用cloud code
[02:01:45] 我发现它能做到80%的任务
[02:01:47] 但是它离真正把它发布上线调通
[02:01:49] 我日常使用
[02:01:50] 其实还是差临门一脚的
[02:01:51] 现在但是我在今年年初
[02:01:53] 确实我用了之后发现
[02:01:54] 这个完成度是完全不一样的
[02:01:56] 当然我现在做的很多东西
[02:01:57] 还是在于说
[02:01:58] 把我的各种信息的获取
[02:02:00] 比如说我的博客
[02:02:00] 我的newsletter
[02:02:01] 然后我的会议纪要
[02:02:03] 然后我的各种我写作的内容
[02:02:05] 每天都有好几个puzzle
[02:02:06] 把它整理到一起
[02:02:07] 然后给我自己整理个日报
[02:02:09] 比如说我每天见的人
[02:02:11] 可能有一个人
[02:02:12] 我分三个时间见了三次
[02:02:14] 可能对他的内容的纪要
