[00:00:00] 大家好,我是小骏
[02:53:44] 哪个是正确的
[02:53:46] 没有什么我觉得正确或错误吧
[02:53:50] 因为他们两个人的
[02:53:51] 一个是为了拿到最强的模型
[02:53:55] 在有限算力之中要拿到最强的模型
[02:53:57] 因为毕竟DeepSeeker的算力可能只有Q1的非常少
[02:54:01] 几分之一
[02:54:02] 然后但Q1想的是
[02:54:04] 我怎么去促进整个生态更好的发展
[02:54:06] 所以两个都是对的
[02:54:08] 没有说谁是对的或错的
[02:54:10] 这形成中国的两个开源势力
[02:54:12] 对的
[02:54:13] 一个开源势力是在做研究上做到绝对的高度
[02:54:16] 然后一个开源势力是在真的生态和生态价值上
[02:54:21] 我觉得做到一个高度
[02:54:22] 生态价值本身也是个价值
[02:54:24] 如果没有这么多的好的开源模型
[02:54:27] 那么非常多好的研究工作
[02:54:29] 就像DeepSeeker R1前序的很多研究
[02:54:32] 其实都是在Q1的模型上去做的
[02:54:34] 所以
[02:54:35] 所以他们是彼此促进的
[02:54:37] 对于社区都是有价值的
[02:54:39] 对
[02:54:40] 当然DeepSeeker更多的另外一方面的价值是
[02:54:43] 它有一个全新的结构
[02:54:44] 带来对于训练成本的一个冲击
[02:54:48] 以及对于后续推理成本的一个冲击
[02:54:51] 导致很多推理芯片吧
[02:54:57] 我觉得算是推理芯片
[02:54:59] 有了更多的更准确的判断
[02:55:02] OK 下一代芯片我应该怎么去构造
[02:55:04] 怎么去设计
[02:55:06] 对
[02:55:07] 我觉得这是一个对整个AG&T层来说
[02:55:10] 是一个非常好的一个事情
[02:55:12] 对
[02:55:13] 然后这是可能23年24年发生的事情
[02:55:16] 然后24年可能唯一发生的一个事情
[02:55:19] 在所有人意料之外是O1跟R1
[02:55:22] 其实O1跟R1其实在
[02:55:24] 我觉得它在DeepSeeker内部也算是一次奇袭
[02:55:27] 可以这么说
[02:55:28] 奇袭
[02:55:29] 对 也可以这么说
[02:55:31] 对 就是它也诞生的也非常的偶然
[02:55:34] 诞生也蛮偶然的
[02:55:35] 我认为它其实就是
[02:55:38] 说当预训练范式变到后训练的时候
[02:55:43] 然后对于组织和团队以及创新的要求是不一样的时候
[02:55:48] 那么整个团队应该怎么再去重组织的一个问题
[02:55:51] 对 我是在这个事情上得到的最大的感知是这个
[02:55:55] 是团队
[02:55:57] 我觉得团队是起首要要素
[02:56:00] 按照传统的观点方式说
[02:56:01] 我现在要对后训练加大投入
[02:56:03] 好 算力我投了
[02:56:05] 那投人
[02:56:06] 那我从外面挖一个人来
[02:56:07] 或者是我从
[02:56:09] 就是我新组建一个团队
[02:56:11] 这个是错误的方式吗
[02:56:13] 就得看这个团队本身它
[02:56:15] 它可能会觉得后训练的人就做后训练
[02:56:17] 我是觉得这样不是很有理由去创新吧
[02:56:20] 就是最主要就是
[02:56:22] 就是你能想到很多点上它会做的不好
[02:56:28] 就比如说我刚刚说的后训练的数据的多样性上
[02:56:32] 嗯 如果只是
[02:56:33] 做后训练的人天然就缺乏这个事业
[02:56:36] 然后还有就是
[02:56:39] 很多
[02:56:41] 其实我觉得最主要原因是
[02:56:43] 这个很多团队它对
[02:56:45] 作业训练和后训练的人物画像很刻板
[02:56:48] 反正我们不是按照这种很刻板的方式来去
[02:56:51] 去招人组织人的
[02:56:53] 所以它很刻板的问题就是
[02:56:55] 它天然也导致作业训练的人做不了后训练
[02:56:58] 或许是这样子
[02:56:59] 总之我也没太去了解这里边深深的原因
[02:57:01] 我只是
[02:57:02] 当我去了解的时候我就觉得啊怎么这么奇怪
[02:57:05] 老是这么疑惑
[02:57:07] 那我也不管你为什么这么奇怪了
[02:57:09] 反正我就觉得那样不太对
[02:57:11] 然后我就不这么做就OK就行了
[02:57:13] 所以我们外界看到的可能是R1
[02:57:16] 但是你在内部感知到的是在这个模型开始训之前的
[02:57:20] 对团队的调整和组织
[02:57:23] 其实就是大家认不认可这个事
[02:57:26] 然后以及我们要以什么样的方式来做这个事
[02:57:29] 我觉得我是在RE的过程中是
[02:57:31] 有非常大的体验的
[02:57:33] 但最终的那个结果
[02:57:34] 就我能预知到的是
[02:57:36] 就我走的时候R1还已经做到一个Light的水平
[02:57:39] 然后ColganMath已经做到了非常接近于
[02:57:42] 那个O1小的那一版的水平
[02:57:48] 然后那我已经预示到了是
[02:57:51] 我觉得ColganMath上这个Reasoning肯定能走通
[02:57:54] 而且即将可能AME会从那会只有三四十分刷到
[02:57:59] 我认为七八十分可能都非常有可能
[02:58:01] 但后边现在已经刷到一百分了
[02:58:03] 但我没有预设到的事情是
[02:58:05] 它其实是一个范式的转变
[02:58:07] 就Reasoning它其实是可以通过ColganMath这个高泛化的场景
[02:58:11] 能泛化到通用以外
[02:58:12] 这个其实O1也没有走通
[02:58:13] 这个是我没有预料到的事情
[02:58:16] 所以也是因为这样的一个背景的因素
[02:58:19] 在导致我后面在看一些新的东西的时候
[02:58:22] 哪怕它是一个很垂的场景去做
[02:58:25] 像ColganMath尤其是ColganMath这种场景去做
[02:58:27] 我会先思考它是不是真的能泛化
[02:58:29] 是不是我把它想小了
[02:58:31] 然后这是一个可能我自己沉淀下来的一套skill
[02:58:38] 然后这是二四年二五年
[02:58:43] 可能二五年我觉得很薄润的一个事情是
[02:58:45] 它处在一个很交错的一年
[02:58:49] 这个交错的一年就是你可以选择在Chart的这套范式下
[02:58:53] 把Reasoning给做到极致
[02:58:55] 继续去把SwebBench把NavcodeBench
[02:59:00] 这些片ColganMath
[02:59:01] 就是思考很久给出一个答案
[02:59:04] 然后把这种AME对这些
[02:59:10] 你可以在这个范式上选择继续深耕
[02:59:13] 你也可以选择我忽去掉
[02:59:15] 我就不管这些
[02:59:17] 对我不管这一套范式
[02:59:18] 然后我就去想下
[02:59:20] 我可能在这套范式上能够做到六七十分就OK了
[02:59:24] 其实AME做了六七十分就表示这个链路你已经走通了
[02:59:28] 但是你是不是可以
[02:59:30] 就可能比较聪明的团队
[02:59:32] 我觉得二五年年终
[02:59:33] 就会全面拥抱去服新的一定的价格去做事情
[02:59:38] 而这是你的选择
[02:59:39] MeMath是已经转过来了
[02:59:40] MeMath我觉得算是转了最早的
[02:59:43] MeMath是国内转了最早的
[02:59:45] 对应该是
[02:59:46] 我觉得比Kimi还早
[02:59:48] 但这样一种新的范式下
[02:59:49] 它其实对整个团队的这个敏捷性要求就很高
[02:59:54] 你要快速去迭代
[02:59:55] 基于一个技术快速迭代
[02:59:56] 所以你看从模型的发版速度上
[02:59:58] 你也看能看出来哪些功能呢
[02:59:59] 能看出来哪些公司它拥抱的速度够快
[03:00:01] 对
[03:00:02] 然后可能有些公司就没有跟上
[03:00:06] 就是还是在原来charted的方式下去
[03:00:08] 继续深耕
[03:00:09] 没有跟上
[03:00:10] 然后哪怕你去做了一些这种BronxComp
[03:00:13] 那个思维bench这些
[03:00:15] 还有就是terminalbench
[03:00:16] 这种带所谓的agent的这种benchmarker
[03:00:22] 这些benchmarker提升到很深
[03:00:24] 但它并不代表这个模型它真的能实际可用
[03:00:28] 就BronxComp
[03:00:29] 比如说它就是一个非常离谱的一个评价指标
[03:00:32] 就在这上面迅的模型
[03:00:33] 它我感觉只能在这种数据上测
[03:00:38] 你换种方式哪怕也是做信息检索的方式
[03:00:42] 你最终它能力还是发放不出去
[03:00:46] 就很奇怪
[03:00:47] 就是这套整个数据它举向整个框架也非常的specific
[03:00:54] 所以就是这半年如果说在做agent的人
[03:00:58] 我们大部分是在走到这个企图上
[03:01:00] 我觉得它算是企图
[03:01:02] 我们也走了一小阵阵
[03:01:04] Flash第一代的时候并没有想做agent的
[03:01:06] 其实就是想做很好的chat
[03:01:08] 但我觉得一个原因是因为我们确实要先打好chat的技术
[03:01:12] 就像我说的你chat至少要做到七八十分
[03:01:16] 然后把整个历程给走完
[03:01:19] 你才能够说你的postertrain的数据的基建
[03:01:24] 你的info的基建
[03:01:25] 你现有的人尤其是我们招的权
[03:01:27] 都是没有做过大摩西的人
[03:01:29] 他有个历练
[03:01:30] 他必须要有个成长的经历
[03:01:32] 否则他一上来就做新的东西怎么好做了
[03:01:35] 我那会做flash的时候
[03:01:37] 我纯粹是一种OK我们做过的事情
[03:01:40] 这样一群没有经验的人再做一遍
[03:01:42] 但我更在乎是这群人在做这样一群新的事情的时候
[03:01:46] 他们自身在进化
[03:01:49] 然后他们这个进化
[03:01:50] 就对我们后边去做新的事情非常有价值
[03:01:54] 因为我极少在中间给
[03:01:56] 非常强的supervising
[03:01:58] 除非我发现你要掉头了
[03:02:01] 否则你给太细节的这种监督信号
[03:02:04] 就是告诉他这个事应该怎么做的一个缺陷
[03:02:07] 就是你会让团队的大部分人去失去原创能力
[03:02:14] 这是我认为应该去尽量避免的事情
[03:02:18] 什么叫做你们团队都没有大圆模型背景的人
[03:02:21] 就是我们大部分招人之前都没有做过一个大摩西
[03:02:24] 他们刚毕业的时候
[03:02:26] 他们都没有做过一个大圆模型的研究
[03:02:28] 比如说在学校做了一些基础的研究
[03:02:30] 然后比如说之前甚至不是做大摩星的
[03:02:33] 那是做什么的
[03:02:34] 做工程的呀
[03:02:35] 然后做开发的呀
[03:02:37] 这些都有一点训练背景都不需要
[03:02:40] 有大概三分之一到四分之一人
[03:02:44] 稍微有一点点训练经验
[03:02:46] 但是可能都只是训过比如说7B 14B
[03:02:51] 类似于这样的规模模型
[03:02:53] 我觉得他根据大摩星的模型
[03:02:54] 那些经验也不太能复用
[03:02:57] 那需要你有很强的训练的实践的经验吗
[03:03:03] 他对你的经验要求高吗
[03:03:05] 他对一二三四步应该做什么要求会高一些
[03:03:11] 但是我后面发现
[03:03:14] 你不要告诉他一二三四步要做什么
[03:03:17] 然后就推大家一起
[03:03:19] 我们一起来重新做一半这个事
[03:03:21] 然后大家就会往前走的
[03:03:23] 这个组织等会儿聊
[03:03:25] 我们先把这个聊完
[03:03:27] 你刚才回顾了从22年底到现在的整个
[03:03:30] 就是技术发展历程
[03:03:31] 以及各个公司做了什么关键的事情
[03:03:34] 所以现在大摩星的竞争
[03:03:36] 从之前的chat过渡到了agent对吗
[03:03:41] 这算是这个模型竞争的第二幕
[03:03:45] 第二场战役
[03:03:47] 就是所有人都开始在同一个起跑线上
[03:03:49] 他预言模型应该是
[03:03:50] 可能避怨模型我觉得早
[03:03:52] 比如说可奥德应该是两年前就在这个路径上了
[03:03:57] 只是我们没有意识到他是最正确的路径而已
[03:04:00] 或说大部分没有意识到
[03:04:02] 很多人我觉得是在去年意识到了
[03:04:04] 对去年意识到但是都没有在做正确的事情
[03:04:07] 在我来看
[03:04:08] 那什么是正确的事情
[03:04:10] 正确的事情就是你要在一套非常复杂的agent的框架
[03:04:15] 或多样的agent的框架上
[03:04:17] 然后去端到端的完成更高复杂度的任务
[03:04:20] 并且以此为目标
[03:04:21] 作为你的后续练的范式
[03:04:25] 对
[03:04:26] 而不是在一个很局限的场景一边
[03:04:30] 针对一个这个场景定制的
[03:04:33] 这个这一套很简洁的架构里边去做
[03:04:37] 另外一个比恰得更复杂度高一点点的
[03:04:41] 任务
[03:04:42] 然后他的模型的输入输出
[03:04:44] 还是一堆字复杂
[03:04:46] 就还是一堆token一堆token
[03:04:48] 然后你的模型的RO的范式
[03:04:51] 可能还是我刚刚说的以推力RO为中心
[03:04:55] 但其实agent已经不是了
[03:04:57] 你觉得minimax是在这个转变是比较快的
[03:04:59] 我感觉到我觉得它是比较快的
[03:05:02] 因为他们用一个实变模型做到
[03:05:04] 目前的这样的一个agent的能力
[03:05:08] 我觉得是蛮惊艳的
[03:05:10] 就是他们的后续练的敏捷程度是非常惊艳的
[03:05:12] 但是你说agent的这个第二幕
[03:05:16] 所谓的入场圈是一体的基础模型
[03:05:20] 那minimax没有这么大的模型
[03:05:23] 所以我觉得他并没有说真正意义上
[03:05:26] 已经对标cloudops4.6了
[03:05:29] 我把入场定义为你要做到
[03:05:32] 对标到cloudops4.6的水平
[03:05:35] 他需要一体的继作
[03:05:37] 与此同时还需要敏捷性
[03:05:40] 对他已经具备这个事情了
[03:05:42] 他具备的是后者
[03:05:44] 所以现在中国公司还没有同时具备两者对吗
[03:05:47] 嗯对
[03:05:50] 看一看DeepThink吧
[03:05:54] 刚才我们顺了一下
[03:05:56] 就是从二年底然后到现在每年的模型变化
[03:06:00] 你觉得到今天
[03:06:02] 你能不能评价一下中美两边这些厂商
[03:06:05] 他们各自到了一个什么样的位置
[03:06:07] 现在大家Bet有什么不一样吗
[03:06:09] 大家可能一个共识都是认为
[03:06:12] Ausopia的路径是正确的
[03:06:14] 我觉得这算是当下的一个共识
[03:06:16] 就是agent的这条路
[03:06:19] Ausopia的这条路的路径也会更清晰
[03:06:22] 至少在过去的三个月以内
[03:06:25] 我觉得Ausopia的路是变得更清晰了
[03:06:28] 所以在路径更清晰的情况下
[03:06:31] 国内的大模型团队
[03:06:34] 我觉得会更
[03:06:36] 就会经历到一个加速追赶的一个状态
[03:06:39] 因为现在大家在print train上的
[03:06:43] 代差我觉得是非常
[03:06:46] 是基本没有的或说非常接近
[03:06:48] 或者说国内的大模型团队在print train上
[03:06:50] 结构上是有优势的
[03:06:52] 甚至一度我认为Cloud
[03:06:54] 可能在过去很长一段时间做的很多contest engineering
[03:07:00] 我们都误以为它是因为模型结构不是很先进
[03:07:05] 然后为了成本而做的一些妥协的设计
[03:07:09] 但现在回过头来看可能是有点想得太局限了
[03:07:13] 然后现在可能你能看到所有的这些contest
[03:07:17] 不管它最开始的东西是什么
[03:07:19] 但最终目前的这样的一个状态
[03:07:22] 是它所谓的这个contest的管理
[03:07:25] 以及搭配的整个skateboard
[03:07:28] 或者说agent的架构
[03:07:30] 其实是为了配合模型发挥更强大的
[03:07:36] 整体的任务的完成度而设计的
[03:07:40] 所以我觉得大家看到这样一个范式
[03:07:43] 一个转变了过后
[03:07:44] 所以又有一个
[03:07:46] 机座并没有发生代差的这样一个情况下
[03:07:50] 那么大家其实就很all in的要去做好agent的post-train
[03:07:56] 或者说更具体的说
[03:07:57] 其实就在agent上怎么去做好out of the scaling
[03:08:01] 其实这个非常清晰和准确的方向
[03:08:04] 但具体的路径
[03:08:05] 研究路径是需要探索的
[03:08:08] 但是至少要做的事情就跟二三年
[03:08:13] 要去追平print train的差距一样
[03:08:15] 我认为是非常清晰的
[03:08:17] 你什么时候意识到coding可以放话
[03:08:19] coding的放话性那么强
[03:08:21] 我觉得一开始就会
[03:08:22] 就是不管是在print train范式还是post train范式
[03:08:25] 就二三年哪怕最开始
[03:08:28] 我从量化回到大模型的赛道的时候
[03:08:31] 就会对coding的放话性会抱有非常高的期待
[03:08:37] 但是这种期待它是转变成说ok
[03:08:42] 我先要好好的去做好code的问题
[03:08:45] 然后再去scanning算力看一下
[03:08:50] 它到底在code benchmark上会不会很好
[03:08:54] 再看看code benchmark提升了以后
[03:08:56] 其他的犯推理类的
[03:08:58] 像bbh啊joff啊这种benchmark会不会变得更好
[03:09:01] 就开始是这样
[03:09:02] 其实它是一步步去实验验证的这样一个探索的路径
[03:09:08] 然后到re那块又一次验证了
[03:09:12] 因为code和mass都有非常好的verified的
[03:09:15] 指标所以又一次验证
[03:09:17] 然后到agent这个范式code又因为它有很好的environment
[03:09:23] 并且code可以天然做很长程的任务
[03:09:28] 比如软件开发就是一个非常长程的任务
[03:09:30] 你做一个非常复杂项目工程就是一个很长程的任务
[03:09:33] 所以它又很适合agent这个范式
[03:09:36] 所以它基本上在每个范式上它都戳中了那个点
[03:09:42] 就你都可以在code上去
[03:09:44] 至少在研究上你可以是自闭环的
[03:09:46] 然后并且在这个自闭环的路径上做出来的东西
[03:09:50] 它是很容易去scaling到其他的更广领域的通用数据上
[03:09:55] 其实code本身就已经挺通用的了
[03:09:58] 然后它还很容易因为它本身是自然语言
[03:10:01] 所以它很容易scaling
[03:10:03] 所以做code这个事就是我觉得至少在这三个范式转变的时候
[03:10:08] 它都是一个非常优雅的路径
[03:10:12] 而lscaling现在怎么做呢
[03:10:14] 你们有什么探索的初步结果没有
[03:10:17] 暂时还不是很方便分享
[03:10:19] 我觉得等我们有一个至少我觉得在lscaling上的算力
[03:10:24] 跟预训练的算力达到一个同一个水位的时候
[03:10:27] 我觉得我们会给大家分享
[03:10:29] 你觉得今天的竞争变得更激烈了还是变得更平缓了
[03:10:33] 相对于23年竞争的维度变多了吗
[03:10:37] 竞争的维度变多了
[03:10:39] 但是其实应该说竞争的维度和速度都变了
[03:10:44] 速度变得非常快
[03:10:46] 可能你做预训练你不可能一个月出一个模型
[03:10:50] 但你做后训练你确实可以一个月出一个模型
[03:10:53] 然后还有就是其实agent这个事它除了看agent的架构本身
[03:11:02] 也看你对整个推理测的结构
[03:11:07] 或者说甚至硬件芯片
[03:11:10] 对你是怎么去认识它的
[03:11:12] 我觉得它会影响到有一点
[03:11:13] 它会影响到有一些最基本的决策
[03:11:15] 比如说10兆的contest什么时候做
[03:11:19] 要不要怎么去scanning一兆的contest
[03:11:23] 其实它也涉及到
[03:11:25] 比如说你在预训练如果阶段就去scanning
[03:11:27] 那么你后边而对应的poster train
[03:11:31] 在一兆上去做poster train
[03:11:33] 跟在256k上去做poster train
[03:11:35] 它的算力差距是好几倍的差距
[03:11:38] 所以你是不是有足够多的算力差距去support你去做这个事情
[03:11:42] 对
[03:11:43] 所以以及你最终的场景以及框架本身的能力
[03:11:49] 是不是支持你能在10兆上的能力给发挥出来
[03:11:53] 或1兆上的能力发挥出来
[03:11:54] 它其实是有一个更长的决策链路
[03:11:56] 它从原来print train
[03:11:58] 只需要对print train本身的架构做决策
[03:12:01] 到需要你对快速的接下来一段时间
[03:12:06] agent的框架演变推理芯片的整个市场
[03:12:11] 我觉得算是供需的一个预估
[03:12:14] 因为芯片它受制于制造的工艺
[03:12:21] 制造的储备
[03:12:25] 它瓶颈就在那
[03:12:27] 然后以及你要不要尽早去规划
[03:12:29] 去做更广的不是佛代印芯片的模型结构
[03:12:34] 都是需要提前去做好规划的事情
[03:12:37] 这个说的是大模型的公司维度
[03:12:39] 那你觉得对创业公司呢
[03:12:40] 当然你没有创业
[03:12:42] 你觉得今天创业公司机会变多了吗
[03:12:44] 站在2026年
[03:12:46] 还是更绝望了
[03:12:50] 坦白讲我不是很了解除了
[03:12:52] 七座大模型以外的创业公司
[03:12:54] 但是我能看到的是
[03:13:01] 至少它对创业公司的团队的规模要求
[03:13:04] 会越来越小
[03:13:06] 就是可能不需要有一个非常大的公司
[03:13:09] 就几个人
[03:13:12] 甚至一个人都可以成为一个公司
[03:13:14] 它大概
[03:13:16] 就只要你学会充分借助agent来去
[03:13:20] 让它变成你的
[03:13:22] 就我之前老看到有人说
[03:13:25] 我一个人养很多个员工
[03:13:27] 就我自己也去做过这种multi agent的尝试
[03:13:30] 虽然当下目前来看是不那么现实的
[03:13:34] 或者说我觉得有点血液投
[03:13:36] 但是我觉得它很快会变成一个现实
[03:13:38] 在今年内
[03:13:40] 对
[03:13:41] multi agent
[03:13:42] 现在没有突破的地方是什么
[03:13:44] 现在差哪里了
[03:13:46] 每个环节都差一点
[03:13:48] 比如说你需要有个足够便宜的模型
[03:13:51] 因为你最终算的是
[03:13:53] 它是不是比我招一个真正的员工更便宜
[03:13:56] 要是不那么便宜好用
[03:13:57] 我为什么要用你呢
[03:13:59] 所以你还是要有一个更低价的模型
[03:14:02] 不可能说你烧个cloudops
[03:14:05] 一天花一千多token
[03:14:06] 结果来个员工创造的价值
[03:14:07] 可能一千
[03:14:09] 对
[03:14:10] 就这个意思嘛
[03:14:11] 然后第二个就是
[03:14:12] 第二个就是
[03:14:14] 我觉得现在的multi agent的架构
[03:14:16] 并没有那么
[03:14:18] 我觉得还有空间
[03:14:20] 反正
[03:14:21] 对
[03:14:22] 还有空间
[03:14:23] 以及他们各自怎么去自进化自解带
[03:14:25] 以及互相去沟通
[03:14:27] 这都还有空间
[03:14:29] 就都还
[03:14:31] 虽然有
[03:14:32] 你感觉现在已经有这个雏形了
[03:14:34] 而且我自己也
[03:14:35] multi agent也用的挺顺的
[03:14:37] 但是我始终觉得
[03:14:39] 它还是在去节省成本
[03:14:41] 节省时间
[03:14:42] 并没有去放大最终的上限
[03:14:44] 我现在还没有感受到这样的
[03:14:46] 所以那会不会multi agent的
[03:14:48] 协同的RO训练
[03:14:49] 会不会做到这个事情
[03:14:51] 没必要
[03:14:52] 那你觉得模型公司的边界在哪里
[03:14:54] 现在模型公司好像没有边界
[03:14:56] 就是感觉好像
[03:14:57] 我之前说我不想做产品
[03:14:59] 但现在发现就是
[03:15:00] 它又变成直接做产品了
[03:15:02] 模型机产品是对的
[03:15:04] 对
[03:15:05] 产品你反而更强了
[03:15:07] 然后其他所有东西都很简单
[03:15:09] 然后就反而
[03:15:11] 而
[03:15:13] 就是模型借助这个一件的架构本身
[03:15:15] 就变
[03:15:16] 就变成一套新的产品了
[03:15:18] 现在你看了一个公司
[03:15:19] 为什么要选择开源
[03:15:20] 为什么选择闭源
[03:15:21] 因为国内大部分公司都开源了
[03:15:23] 除了自己
[03:15:25] 现在选开源的目的会是什么呢
[03:15:27] 这是一个技术选择
[03:15:29] 还是一个市场选择
[03:15:31] 还是一个去加速一下的事情
[03:15:33] 我还是认为是这个目的
[03:15:35] 开源是加速一件的
[03:15:36] 开源一定是加速一件的事情
[03:15:38] 就你如果没有开源
[03:15:40] 我们假设一件会爆发
[03:15:42] 假设它会替代绝大部分的生产力
[03:15:45] 那么我们可以从这个上去倒推
[03:15:47] 你需要多少的芯片
[03:15:51] 你需要
[03:15:52] 那么这些芯片
[03:15:54] 难道会被一家公司生产吗
[03:15:57] 难道会被一家公司购买吗
[03:16:00] 好像不是
[03:16:01] 它会分散
[03:16:02] 然后
[03:16:03] 那么如果它是分散的情况下
[03:16:05] 那么假设芯片是分散
[03:16:07] 那这些芯片的推理
[03:16:10] 有可能是芯片的厂商
[03:16:12] 有可能是大模型的厂商
[03:16:15] 那么它用的模型难道是同一个吗
[03:16:17] 还是用的不一样的模型
[03:16:18] 我认为一定是不一样的
[03:16:20] 对
[03:16:21] 所以你从终局来倒推的话
[03:16:23] 开源这个事一定是有
[03:16:25] 至少有利于推进这个事情的
[03:16:27] 因为它最终要大规模产生经济价值
[03:16:32] 它必须要依赖于算力才能产生经济价值
[03:16:34] 所以我认为开源是至少对于很多环节
[03:16:43] A层框架芯片能源
[03:16:45] 这些环境上其实都是有促进作用
[03:16:48] 所以我认为它是加速A层框架的进程
[03:16:51] 那你说它最后是一种公益
[03:16:53] 还是一种市场
[03:16:56] 我觉得是取决于每个公司在开源
[03:16:59] 是结合自己的生态位
[03:17:03] 就是你有没有一个
[03:17:05] 别人不可以短期内拿下的一个战略的生态位
[03:17:12] 如果有的话
[03:17:13] 那么你就敢开源
[03:17:14] 如果没有的话
[03:17:15] 你就认为模型就是你的生态位
[03:17:17] 那你就不开源
[03:17:18] 就是这样的一个行为
[03:17:21] 你在一个大公司做开源的事情会有压力吗
[03:17:24] 我现在不觉得我在大公司做事情
[03:17:27] 其实小米整体我觉得非常的创业导向
[03:17:30] 我觉得
[03:17:33] 很奇怪的是它看起来是个大公司
[03:17:35] 但它其实是一个做事的灵活度非常高的公司
[03:17:39] 所以你觉得2026年
[03:17:41] 什么会成为模型公司竞争的胜负手呀
[03:17:43] 做对了什么才能留在拍桌上
[03:17:48] 首先不能做错的事情是
[03:17:50] 首先你的运训练
[03:17:53] 机座
[03:17:54] 不能错
[03:17:56] 如果这个事都没有上
[03:17:58] 那就基本上就完全没有机会了
[03:18:01] 对
[03:18:03] 所以假设我们都有一个大于一体的模型
[03:18:07] 然后机座的潜能都
[03:18:08] 尤其在code上的潜能都是相当的
[03:18:10] 这样的一个base上
[03:18:12] 那么大家比拼的就是
[03:18:14] 怎么去快速的去
[03:18:17] 第一个
[03:18:18] 怎么让agent的框架跟模型
[03:18:20] 互相自迭代提升
[03:18:22] 第二个
[03:18:23] 怎么让这个agent的架构去
[03:18:25] 更多的去
[03:18:26] 偶合你现在所具备的资源
[03:18:30] 对
[03:18:31] 或者说生态位
[03:18:33] 怎么让这个agent的架构去
[03:18:35] 理解和调度你现在所备的资源和生态位
[03:18:39] 比如操作系统是
[03:18:40] 比如说硬件是
[03:18:41] 比如说流量也算是
[03:18:45] 对
[03:18:46] 然后是流量
[03:18:48] 社交这些都算是
[03:18:49] 对
[03:18:50] 怎么让这个agent的架构去适配你现在的
[03:18:52] 所具备的战略资源
[03:18:54] 然后最后合力起来
[03:18:56] 怎么把它给整合好
[03:18:57] 其实它很考验的是
[03:19:01] 我自己觉得
[03:19:02] 它非常考验的是
[03:19:04] 一个公司愿不愿意用
[03:19:06] 一套新的方式来做这个事情
[03:19:09] 什么叫新的方式
[03:19:10] 对
[03:19:11] 思考原来所有做的东西都是错的
[03:19:14] 对
[03:19:15] 原来是不是有这么
[03:19:16] 需要这么多人来做这个事情
[03:19:18] 首先要思考
[03:19:19] 你需不需要这么多人来做这个事情
[03:19:21] 就是你现在所有做的事情
[03:19:22] 这些人是不是都需要被砍掉
[03:19:26] 因为它的生产力
[03:19:27] 会被另外一个更高效的东西给替代
[03:19:30] 或者说怎么让这群人
[03:19:31] 去利用agent来去发挥更大的生产力价值
[03:19:37] 对
[03:19:38] 所以这些都需要去思考
[03:19:40] 第二个就是在新的生态位上
[03:19:41] 原来那些看起来有壁垒的事情是不是
[03:19:44] 还是有壁垒的
[03:19:46] 你觉得frontier lab的frontier
[03:19:49] 应该体现在哪里
[03:19:51] 最基本的我觉得做研究应该frontier
[03:19:54] 对
[03:19:55] 就是还是要有那种
[03:19:58] 自己想要原创做很多东西
[03:20:00] 而且这些东西可能短期内不会那么主流
[03:20:06] 但是你要说完全不会主流认可
[03:20:09] 那也很奇怪
[03:20:10] 我觉得我自己觉得有点蛮反主流
[03:20:13] 我觉得不是很适合的一件事情
[03:20:17] 是你很难scanning
[03:20:19] 我还是很相信scanning这个事
[03:20:21] 你只要顺应主流的话
[03:20:22] 那你就很容易去scanning
[03:20:24] 为什么呀
[03:20:25] 你的所有的infra所有的硬件芯片这些
[03:20:29] 它都是我要这个目标来一起往前推动的
[03:20:32] 那么你个人就会获得
[03:20:34] 那么你这个研究又会获得非常大的加速度
[03:20:36] 对
[03:20:37] 主要是这个原因
[03:20:38] 所以我觉得会顺这个主流
[03:20:42] 然后去做一点
[03:20:43] 我们超前的认为
[03:20:44] 比如说Dunkhouse Infection的架构
[03:20:46] 它其实就是在这样一个背景下去做的
[03:20:48] 但它也没有说是让我开天辟夜的研究
[03:20:51] 但它我们认为
[03:20:53] 这些小点研究成绩起来
[03:20:55] 那么它就是一个非常
[03:20:59] 高水准的一个frontier的一个model的状态
[03:21:03] 你对你过去几年做的比较偏原创性的研究
[03:21:07] 比较满意的是什么
[03:21:09] 我觉得比较原创性的研究都是工业级水准的
[03:21:13] 就比如说Deep Sea VR
[03:21:16] 它就是一个工业级水准的一个模型
[03:21:18] 对
[03:21:19] 当大家都在主流去做一个更大规模的dense的模型的时候
[03:21:24] 然后我们反主流去做MOE的模型的时候
[03:21:29] 然后去改attention
[03:21:31] 这其实它是
[03:21:33] 这两个都是在做研究
[03:21:35] 但是它是
[03:21:37] 它是稍微在一个
[03:21:41] 有时候可能更多是在一个
[03:21:44] 资源受限的场景里面做了研究
[03:21:46] 但它本质上是可以skinning的研究
[03:21:49] 对
[03:21:50] 所以我觉得这个算是一个不错的作品
[03:21:53] 然后Mirror VR系列
[03:21:55] 我觉得也算是一个是
[03:21:57] 是因为我们
[03:21:59] 确实在agent的这个范式还没有非常明朗的时候
[03:22:02] 就去做了很多前置的这个决策和判断
[03:22:05] 然后导致我们很
[03:22:08] 我觉得很高效快速的去
[03:22:11] 基于一个优雅简洁的结构给迅起来
[03:22:14] 然后这个结构并且
[03:22:16] 其实我们发现它非常的适配agent的这套范式
[03:22:19] 然后我们又快速的去转移到agent的这套范式上
